year,area,subject,ranking,univ_title,country,QS_stars_rating,ovarall_score
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University Duesseldorf,Germany,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Vienna,Austria,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Universit? de Strasbourg,France,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Universite libre de Bruxelles,Belgium,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Universiti Malaya (UM),Malaysia,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University at Buffalo SUNY,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Bern,Switzerland,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,"University of California, Irvine",United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Cape Town,South Africa,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Ghent University,Belgium,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Helsinki,Finland,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Iowa,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Kentucky,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Liverpool,United Kingdom,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Southampton,United Kingdom,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of the Witwatersrand,South Africa,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,University of Virginia,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,101-150,Vrije Universiteit Amsterdam,Netherlands,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Alexandria University,Egypt,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Banaras Hindu University,India,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Cairo University,Egypt,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Chang Gung University,Taiwan,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Charles University in Prague,Czech Republic,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Dalhousie University,Canada,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,The Hebrew University of Jerusalem,Israel,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Hiroshima University,Japan,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Instituto Polit?cnico Nacional (IPN),Mexico,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Laval University,Canada,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Icahn School of Medicine at Mount Sinai,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,National and Kapodistrian University of Athens,Greece,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,National Cheng Kung University (NCKU),Taiwan,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,"National University of Ireland, Galway",Ireland,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Pusan National University,South Korea,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Stellenbosch University,South Africa,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Taipei Medical University,Taiwan,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,The University of Western Ontario,Canada,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universidad Aut?noma de Madrid,Spain,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Navarra,Spain,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Salamanca,Spain,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Naples - Federico II,Italy,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,"University of Rome ""Tor Vergata""",Italy,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Pisa,Italy,4,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universitat Aut?noma de Barcelona,Spain,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit?t des Saarlandes,Germany,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit?t Hamburg,Germany,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit?t Regensburg,Germany,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit? Claude Bernard Lyon 1,France,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit? de Montr?al,Canada,6,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit? Montpellier 1,France,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universit? Paris Diderot - Paris 7,France,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universiti Kebangsaan Malaysia (UKM),Malaysia,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Universiti Putra Malaysia (UPM),Malaysia,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University College Cork,Ireland,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Aberdeen,United Kingdom,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Bath,United Kingdom,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Bradford,United Kingdom,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Cincinnati,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Connecticut,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Houston,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Karachi,Pakistan,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Leicester,United Kingdom,5,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Otago,New Zealand,6,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Parma,Italy,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Porto,Portugal,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,University of Tasmania,Australia,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Washington State University,United States,0,NaN
2014,Life Sciences & Medicine,pharmacy-pharmacology,151-200,Westf?lische Wilhelms-Universitat M?nster,Germany,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,1,"University of California, Davis",United States,0,98.2
2014,Life Sciences & Medicine,agriculture-forestry,2,Wageningen University,Netherlands,0,95.5
2014,Life Sciences & Medicine,agriculture-forestry,3,Cornell University,United States,5,93
2014,Life Sciences & Medicine,agriculture-forestry,4,University of Wisconsin-Madison,United States,5,86.2
2014,Life Sciences & Medicine,agriculture-forestry,5,Iowa State University,United States,0,83.6
2014,Life Sciences & Medicine,agriculture-forestry,6,"University of California, Berkeley (UCB)",United States,0,83
2014,Life Sciences & Medicine,agriculture-forestry,7,Oregon State University,United States,0,82.9
2014,Life Sciences & Medicine,agriculture-forestry,8,Purdue University,United States,0,81.3
2014,Life Sciences & Medicine,agriculture-forestry,9,Texas A&M University,United States,0,80.2
2014,Life Sciences & Medicine,agriculture-forestry,10,The Ohio State University,United States,6,79.1
2014,Life Sciences & Medicine,agriculture-forestry,11,University of Massachusetts Amherst,United States,0,77.8
2014,Life Sciences & Medicine,agriculture-forestry,11,University of Reading,United Kingdom,0,77.8
2014,Life Sciences & Medicine,agriculture-forestry,13,The University of Tokyo,Japan,0,77.7
2014,Life Sciences & Medicine,agriculture-forestry,14,North Carolina State University,United States,0,77.4
2014,Life Sciences & Medicine,agriculture-forestry,15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,0,77
2014,Life Sciences & Medicine,agriculture-forestry,15,Pennsylvania State University,United States,0,77
2014,Life Sciences & Medicine,agriculture-forestry,17,University of Minnesota,United States,0,76.5
2014,Life Sciences & Medicine,agriculture-forestry,18,The University of Queensland,Australia,0,76.4
2014,Life Sciences & Medicine,agriculture-forestry,19,Massey University,New Zealand,5,76.3
2014,Life Sciences & Medicine,agriculture-forestry,20,The Australian National University,Australia,6,75.8
2014,Life Sciences & Medicine,agriculture-forestry,21,Michigan State University,United States,0,75.3
2014,Life Sciences & Medicine,agriculture-forestry,22,Universidade Estadual de Campinas (Unicamp),Brazil,0,75.2
2014,Life Sciences & Medicine,agriculture-forestry,23,University of Florida,United States,0,75
2014,Life Sciences & Medicine,agriculture-forestry,24,University of Guelph,Canada,5,74.9
2014,Life Sciences & Medicine,agriculture-forestry,25,Kyoto University,Japan,0,74
2014,Life Sciences & Medicine,agriculture-forestry,26,Colorado State University,United States,0,73
2014,Life Sciences & Medicine,agriculture-forestry,27,Universidade de S?o Paulo,Brazil,0,72.9
2014,Life Sciences & Medicine,agriculture-forestry,28,University of Illinois at Urbana-Champaign,United States,0,72.5
2014,Life Sciences & Medicine,agriculture-forestry,29,The University of Adelaide,Australia,6,72.3
2014,Life Sciences & Medicine,agriculture-forestry,30,"Agro, ParisTech",France,0,72
2014,Life Sciences & Medicine,agriculture-forestry,31,University of Copenhagen,Denmark,0,71.7
2014,Life Sciences & Medicine,agriculture-forestry,32,McGill University,Canada,0,71.6
2014,Life Sciences & Medicine,agriculture-forestry,33,University of Natural Resources and Applied Life Sciences Vienna,Austria,0,71.3
2014,Life Sciences & Medicine,agriculture-forestry,34,The University of Nottingham,United Kingdom,0,71.2
2014,Life Sciences & Medicine,agriculture-forestry,35,Yale University,United States,5,70.8
2014,Life Sciences & Medicine,agriculture-forestry,36,The University of Melbourne,Australia,0,70.7
2014,Life Sciences & Medicine,agriculture-forestry,37,University of British Columbia,Canada,0,70.6
2014,Life Sciences & Medicine,agriculture-forestry,38,"University of Missouri, Columbia",United States,0,70.4
2014,Life Sciences & Medicine,agriculture-forestry,39,Hokkaido University,Japan,0,70.1
2014,Life Sciences & Medicine,agriculture-forestry,40,"University of Maryland, College Park",United States,0,69.9
2014,Life Sciences & Medicine,agriculture-forestry,41,Nagoya University,Japan,0,69.2
2014,Life Sciences & Medicine,agriculture-forestry,41,Swedish University of Agricultural Sciences,Sweden,0,69.2
2014,Life Sciences & Medicine,agriculture-forestry,43,China Agricultural University,China,0,68.8
2014,Life Sciences & Medicine,agriculture-forestry,44,Ghent University,Belgium,0,68.6
2014,Life Sciences & Medicine,agriculture-forestry,45,Washington State University,United States,0,68.5
2014,Life Sciences & Medicine,agriculture-forestry,46,Tohoku University,Japan,0,68.4
2014,Life Sciences & Medicine,agriculture-forestry,47,"University of California, Riverside",United States,0,68.1
2014,Life Sciences & Medicine,agriculture-forestry,48,Kasetsart University,Thailand,0,67.9
2014,Life Sciences & Medicine,agriculture-forestry,49,The University of Georgia,United States,0,67.8
2014,Life Sciences & Medicine,agriculture-forestry,50,UNESP,Brazil,4,67.4
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Aarhus University,Denmark,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Chiba University,Japan,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Duke University,United States,5,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Georg-August-University Goettingen,Germany,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Kansas State University,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Korea University,South Korea,5,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Kyushu University,Japan,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Laval University,Canada,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Lincoln University,New Zealand,5,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Louisiana State University,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,National Taiwan University (NTU),Taiwan,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Newcastle University,United Kingdom,6,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Norwegian University of Life Sciences,Norway,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Oklahoma State University,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Polit?cnica de Madrid,Spain,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Pontificia Universidad Cat?lica de Chile (UC),Chile,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Rutgers University - New Brunswick,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Seoul National University,South Korea,6,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Technische Universit?t Berlin (TU Berlin),Germany,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Technical University of Munich,Germany,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,The University of Sydney,Australia,6,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,The University of Western Australia,Australia,6,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Tokyo University of Agriculture and Technology,Japan,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University Complutense Madrid,Spain,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidad de Buenos Aires (UBA),Argentina,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidad de Chile,Chile,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidad Polit?cnica de Val?ncia,Spain,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidade Federal de Minas Gerais,Brazil,4,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidade Federal de Vi?osa-UFV,Brazil,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universidade Federal do Rio Grande Do Sul,Brazil,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universitat Aut?noma de Barcelona,Spain,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Barcelona,Spain,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universit?t Hohenheim,Germany,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universit? Catholique de Louvain (UCL),Belgium,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,Universiti Putra Malaysia (UPM),Malaysia,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University College Dublin,Ireland,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Aberdeen,United Kingdom,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Alberta,Canada,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,The University of Arizona,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Eastern Finland,Finland,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Helsinki,Finland,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Kentucky,United States,0,NaN
2014,Life Sciences & Medicine,agriculture-forestry,51-100,University of Manitoba,Canada,0,NaN
